"","metabolite","pepmass","RT","fatty_acid","feature_id","compound_class","compound_name","molecular_formula","adduct","precursor_formula","npc_number_pathway","npc_number_pathway_probability","npc_number_superclass","npc_number_superclass_probability","npc_number_class","npc_number_class_probability","classy_fire_number_most_specific_class","classy_fire_number_most_specific_class_probability","gnps_cosine_score","gnps_mz_error_ppm","gnps_compound_name","gnps_compound_class","gnps_compound_subclass","coraldb_compound_family","coraldb_compound_superclass","coraldb_compound_class","coraldb_compound_name","XGBoost_Importance","RandomForest_Importance","scler_ubiquity","non_scler_ubiquity","total_ubiquity","is_super_core","ubiquity_diff"
"746","x5446_521_40218_3_808",521.40218,3.808,"16:2",5446,"Unknown",NA,"C32H53FO4","[M + H]+","C32H53FO4","Terpenoids",0.994434177875519,"Triterpenoids",0.954227030277252,"Unknown",0.316626727581024,"Unknown",0.686649680137634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"747","x28482_632_55908_12_843",632.55908,12.843,"16:2",28482,"Unknown",NA,"C40H73NO4","[M + H]+","C40H73NO4","Fatty acids",0.997083961963654,"Unknown",0.752214968204498,"Unknown",0.734233498573303,"N-acyl-alpha amino acids",0.886369287967682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"748","x4908_344_28012_3_516",344.28012,3.516,"16:2",4908,"Unknown",NA,"C19H37NO4","[M + H]+","C19H37NO4","Unknown",0.459138840436935,"Unknown",0.530334651470184,"Unknown",0.606820166110992,"Unknown",0.624764144420624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"749","x19633_654_50741_9_191",654.50741,9.191,"16:2",19633,"Diacylglycerols","DAG(38:8) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Diacylglycerols","Diacylglycerols","DAG(38:8) [M+NH4]+",NA,NA,NA,NA,NA,FALSE,NA
"750","x1427_434_29156_1_616",434.29156,1.616,"16:2",1427,"Unknown",NA,"C25H39NO5","[M + H]+","C25H39NO5","Unknown",0.733968436717987,"Unknown",0.289524048566818,"Unknown",0.355244278907776,"Unknown",0.727353692054749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"751","x20623_548_46837_9_822",548.46837,9.822,"16:2",20623,"Unknown",NA,"C34H61NO4","[M + H]+","C34H61NO4","Fatty acids",0.936542689800262,"Unknown",0.5334792137146,"Unknown",0.31505161523819,"Unknown",0.525502026081085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"752","x21378_606_50817_10_213",606.50817,10.213,"16:2",21378,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"753","x8228_336_29027_4_618",336.29027,4.618,"16:2",8228,"Unknown",NA,"C21H37NO2","[M + H]+","C21H37NO2","Fatty acids",0.987525582313538,"Unknown",0.758506178855896,"Unknown",0.514027714729309,"Unknown",0.80487072467804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"754","x3710_376_28614_3_171",376.28614,3.171,"16:2",3710,"Unknown",NA,"C23H37NO3","[M + H]+","C23H37NO3","Fatty acids",0.960273146629334,"Unknown",0.790626406669617,"Unknown",0.316042423248291,"Unknown",0.841911733150482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"755","x25128_350_29938_11_955",350.29938,11.955,"16:2",25128,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"756","x2188_352_31986_2_208",352.31986,2.208,"16:2",2188,"Unknown",NA,"C22H41NO2","[M + H]+","C22H41NO2","Fatty acids",0.88232010602951,"Unknown",0.716550529003143,"Unknown",0.203095853328705,"Unknown",0.538963794708252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"757","x2256_326_30529_2_361",326.30529,2.361,"16:2",2256,"Unknown",NA,"C20H39NO2","[M + H]+","C20H39NO2","Fatty acids",0.968460559844971,"Fatty amides",0.920502066612244,"Unknown",0.73364531993866,"Unknown",0.617527544498444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"758","x2974_424_3205_2_901",424.3205,2.901,"16:2",2974,"Unknown",NA,"C28H41NO2","[M + H]+","C28H41NO2","Unknown",0.726032078266144,"Unknown",0.394669026136398,"Unknown",0.615923225879669,"Unknown",0.752381861209869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"759","x5590_468_38576_3_799",468.38576,3.799,"16:2",5590,"Unknown",NA,"C31H49NO2","[M + H]+","C31H49NO2","Terpenoids",0.973404109477997,"Unknown",0.713072836399078,"Unknown",0.268776059150696,"Unknown",0.518739521503448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"760","x3236_386_3044_3_003",386.3044,3.003,"16:2",3236,"Unknown",NA,"C25H39NO2","[M + H]+","C25H39NO2","Unknown",0.678498923778534,"Unknown",0.655802607536316,"Unknown",0.348915666341782,"Unknown",0.518062949180603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"761","x2691_406_28142_2_564",406.28142,2.564,"16:2",2691,"Unknown",NA,"C21H35N5O3","[M + H]+","C21H35N5O3","Unknown",0.782715320587158,"Unknown",0.736284732818604,"Unknown",0.223628222942352,"Alpha amino acids and derivatives",0.852598011493683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"762","x3799_384_29177_3_24",384.29177,3.24,"16:2",3799,"Unknown",NA,"C22H38FNO3","[M + H]+","C22H38FNO3","Unknown",0.694118618965149,"Unknown",0.733360052108765,"Unknown",0.342439711093903,"Unknown",0.617495656013489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"763","x7992_359_27386_4_535",359.27386,4.535,"16:3",7992,"Unknown",NA,"C27H34","[M + H]+","C27H34","Terpenoids",0.992356777191162,"Unknown",0.321169972419739,"Unknown",0.245895236730576,"Unknown",0.57476419210434,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.94117647058824,0.704225352112676,FALSE,-2.94117647058824
"764","x8572_438_30122_4_741",438.30122,4.741,"16:3",8572,"Unknown",NA,"C28H39NO3","[M + H]+","C28H39NO3","Unknown",0.562635123729706,"Unknown",0.139799073338509,"Unknown",0.0762590616941452,"N-acyl-alpha amino acids",0.90583461523056,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.94392523364486,0.735294117647059,6.16197183098592,FALSE,7.2086311159978
"765","x3477_424_31823_3_083",424.31823,3.083,"16:3",3477,"Unknown","dopamine-C20:3","C21H38FN7O","[M + H]+","C21H38FN7O","Alkaloids",0.999312520027161,"Unknown",0.461551398038864,"Unknown",0.189472079277039,"Unknown",0.628927171230316,0.852216,4.24335,"dopamine-C20:3","Phenols","Benzenediols",NA,NA,NA,NA,0,0,47.6635514018692,66.1764705882353,52.4647887323944,FALSE,-18.5129191863661
"766","x9899_452_31711_5_22",452.31711,5.22,"16:3",9899,"Unknown",NA,"C29H41NO3","[M + H]+","C29H41NO3","Unknown",0.506509065628052,"Unknown",0.523416638374329,"Unknown",0.312254995107651,"Unknown",0.542726576328278,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.30841121495327,0,4.75352112676056,FALSE,6.30841121495327
"767","x1728_368_28017_1_826",368.28017,1.826,"16:3",1728,"Unknown",NA,"C27H33B","[M + H]+","C27H33B","Terpenoids",0.988040506839752,"Unknown",0.429115921258926,"Unknown",0.346525996923447,"Unknown",0.764001190662384,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.196261682243,22.0588235294118,22.0070422535211,FALSE,0.137438152831201
"768","x5543_432_28992_3_764",432.28992,3.764,"16:3",5543,"Unknown",NA,"C29H37NO2","[M + H]+","C29H37NO2","Unknown",0.772126019001007,"Unknown",0.541021049022675,"Unknown",0.174747973680496,"Unknown",0.616180717945099,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.50467289719626,0,2.64084507042254,FALSE,3.50467289719626
"769","x7955_412_28501_4_526",412.28501,4.526,"16:3",7955,"Unknown",NA,"C26H37NO3","[M + H]+","C26H37NO3","Fatty acids",0.894989311695099,"Fatty amides",0.850718975067139,"Unknown",0.777710855007172,"N-acyl-alpha amino acids",0.997339427471161,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.67289719626168,0.735294117647059,3.69718309859155,FALSE,3.93760307861462
"770","x808_380_28032_1_241",380.28032,1.241,"16:3",808,"Unknown",NA,"C22H37NO4","[M + H]+","C22H37NO4","Fatty acids",0.995571613311768,"Unknown",0.772854208946228,"Unknown",0.261386096477509,"Unknown",0.822891592979431,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,46.2616822429907,66.9117647058823,50.8802816901408,FALSE,-20.6500824628916
"771","x2569_392_31569_2_514",392.31569,2.514,"16:3",2569,"Unknown",NA,"C24H41NO3","[M + H]+","C24H41NO3","Unknown",0.659177780151367,"Unknown",0.657217741012573,"Unknown",0.310183256864548,"Unknown",0.530397057533264,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.0560747663551,24.2647058823529,18.6619718309859,FALSE,-7.2086311159978
"772","x2678_402_30069_2_609",402.30069,2.609,"16:3",2678,"Unknown",NA,"C25H39NO3","[M + H]+","C25H39NO3","Unknown",0.80818647146225,"Unknown",0.422982722520828,"Unknown",0.432623594999313,"N-acyl amines",0.895124495029449,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.4299065420561,6.61764705882353,18.4859154929577,FALSE,15.8122594832326
"773","x2993_378_30117_2_842",378.30117,2.842,"16:3",2993,"Unknown",NA,"C23H39NO3","[M + H]+","C23H39NO3","Fatty acids",0.910769820213318,"Unknown",0.47955521941185,"Unknown",0.213256284594536,"N-acyl amines",0.97284996509552,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.6635514018692,19.8529411764706,21.830985915493,FALSE,2.8106102253986
"774","x34031_762_66149_14_199",762.66149,14.199,"16:3",34031,"Triacylglycerols","TAG(12:0/14:0/18:3) / TAG(14:0/14:0/16:3) [M+NH4]+","C47H87NO6","[M + H]+","C47H87NO6","Fatty acids",0.997192203998566,"Unknown",0.53041136264801,"Unknown",0.536624133586884,"N-acyl amines",0.939890027046204,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(12:0/14:0/18:3) / TAG(14:0/14:0/16:3) [M+NH4]+",0,9.46880618258172e-05,37.6168224299065,39.7058823529412,37.8521126760563,FALSE,-2.0890599230347
"775","x1767_390_30081_1_849",390.30081,1.849,"16:3",1767,"Unknown",NA,"C24H39NO3","[M + H]+","C24H39NO3","Unknown",0.811799168586731,"Unknown",0.654979705810547,"Unknown",0.176197707653046,"Unknown",0.702511608600616,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21.0280373831776,44.1176470588235,26.4084507042254,FALSE,-23.0896096756459
"776","x1089_343_22657_1_439",343.22657,1.439,"16:3",1089,"Unknown",NA,"C20H28N3O2","[M + H]+","C20H28N3O2","Unknown",0.808650970458984,"Unknown",0.424024492502213,"Unknown",0.272309809923172,"Unknown",0.61604768037796,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31.3084112149533,45.5882352941176,34.5070422535211,FALSE,-14.2798240791643
"777","x17915_602_47697_8_484",602.47697,8.484,"16:3",17915,"Diacylglycerols","DAG(18:4/16:2) / (18:3/16:3) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Diacylglycerols","Diacylglycerols","DAG(18:4/16:2) / (18:3/16:3) [M+NH4]+",0,0,51.4018691588785,56.6176470588235,52.8169014084507,FALSE,-5.215777899945
"778","x1091_320_25648_1_424",320.25648,1.424,"16:3",1091,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,62.6168224299065,71.3235294117647,64.7887323943662,FALSE,-8.7067069818582
"779","x2143_376_28468_2_128",376.28468,2.128,"16:3",2143,"Unknown",NA,"C23H37NO3","[M + H]+","C23H37NO3","Unknown",0.680433690547943,"Unknown",0.550999760627747,"Unknown",0.753616571426392,"Unknown",0.824063897132874,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20.7943925233645,13.9705882352941,19.0140845070423,FALSE,6.8238042880704
"780","x22413_729_5913_10_699",729.5913,10.699,"16:3",22413,"Unknown","Spectral Match to N-Oleoyl-D-erythro-sphingosylphosphorylcholine from NIST14","C43H76N4O5","[M + H]+","C43H76N4O5","Unknown",0.70721846818924,"Unknown",0.726432263851166,"Unknown",0.412384212017059,"Unknown",0.599910199642181,0.911557,1.75679,"Spectral Match to N-Oleoyl-D-erythro-sphingosylphosphorylcholine from NIST14","Sphingolipids","Phosphosphingolipids",NA,NA,NA,NA,0,0,9.11214953271028,2.20588235294118,7.3943661971831,FALSE,6.9062671797691
"781","x1696_350_2696_1_778",350.2696,1.778,"16:3",1696,"Unknown",NA,"C21H35NO3","[M + H]+","C21H35NO3","Unknown",0.779489994049072,"Unknown",0.535966157913208,"Unknown",0.276230216026306,"Unknown",0.620022594928741,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27.1028037383178,17.6470588235294,24.6478873239437,FALSE,9.4557449147884
"782","x2375_380_2819_2_322",380.2819,2.322,"16:3",2375,"Unknown",NA,"C17H33BN6O3","[M + H]+","C17H33BN6O3","Unknown",0.165316671133041,"Unknown",0.138752490282059,"Unknown",0.0733504444360733,"Unknown",0.59574967622757,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.07476635514019,13.9705882352941,7.92253521126761,FALSE,-7.89582188015391
"783","x955_362_26961_1_331",362.26961,1.331,"16:3",955,"Unknown",NA,"C22H35NO3","[M + H]+","C22H35NO3","Terpenoids",0.921663284301758,"Diterpenoids",0.92428994178772,"Unknown",0.296662122011185,"Diterpenoids",0.852050542831421,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35.0467289719626,44.8529411764706,37.1478873239437,FALSE,-9.806212204508
"784","x25452_528_37596_12_049",528.37596,12.049,"16:3",25452,"Unknown",NA,"C26H49N5O6","[M + H]+","C26H49N5O6","Unknown",0.344825148582458,"Unknown",0.0913878455758095,"Unknown",0.162515699863434,"N-acyl-alpha amino acids and derivatives",0.943508088588715,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.71031434143945e-05,1.86915887850467,11.0294117647059,4.04929577464789,FALSE,-9.16025288620123
"785","x2816_348_28902_2_72",348.28902,2.72,"16:3",2816,"Unknown",NA,"C22H37NO2","[M + H]+","C22H37NO2","Fatty acids",0.998836815357208,"Fatty amides",0.971050381660461,"Unknown",0.483992695808411,"N-acyl amines",0.927442312240601,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14.7196261682243,24.2647058823529,16.9014084507042,FALSE,-9.5450797141286
"786","x20296_604_4917_9_582",604.4917,9.582,"16:3",20296,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50.4672897196262,17.6470588235294,42.7816901408451,FALSE,32.8202308960968
"787","x1245_346_27417_1_54",346.27417,1.54,"16:3",1245,"Unknown",NA,"C22H35NO2","[M + H]+","C22H35NO2","Unknown",0.674070179462433,"Unknown",0.395853370428085,"Unknown",0.370305448770523,"Unknown",0.50083190202713,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.60747663551402,16.1764705882353,8.09859154929578,FALSE,-10.5689939527213
"788","x2573_384_293_2_421",384.293,2.421,"16:3",2573,"Unknown",NA,"C22H41NO2S","[M + H]+","C22H41NO2S","Fatty acids",0.930745899677277,"Fatty amides",0.856760501861572,"Unknown",0.533485770225525,"N-acyl amines",0.920430779457092,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26.6355140186916,50,32.0422535211268,FALSE,-23.3644859813084
"789","x36273_776_67822_14_753",776.67822,14.753,"16:3",36273,"Triacylglycerols",NA,"C48H89NO6","[M + H]+","C48H89NO6","Fatty acids",0.998618602752686,"Unknown",0.84824001789093,"Triacylglycerols",0.985918402671814,"Unknown",0.728384435176849,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,39.2523364485981,0,29.5774647887324,FALSE,39.2523364485981
"790","x2594_366_30023_2_55",366.30023,2.55,"16:3",2594,"Unknown",NA,"C22H39NO3","[M + H]+","C22H39NO3","Unknown",0.704565227031708,"Unknown",0.830316126346588,"Unknown",0.543063521385193,"Unknown",0.553310513496399,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8.41715100622691e-05,1.4018691588785,20.5882352941176,5.98591549295775,FALSE,-19.1863661352391
"791","x1824_376_28447_1_902",376.28447,1.902,"16:3",1824,"Unknown",NA,"C23H37NO3","[M + H]+","C23H37NO3","Terpenoids",0.876277506351471,"Unknown",0.614577114582062,"Unknown",0.271818518638611,"Unknown",0.566011905670166,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24.7663551401869,26.4705882352941,25,FALSE,-1.7042330951072
"792","x3884_336_28968_3_253",336.28968,3.253,"16:3",3884,"Unknown",NA,"C21H37NO2","[M + H]+","C21H37NO2","Unknown",0.77277022600174,"Unknown",0.530264139175415,"Unknown",0.15518182516098,"Unknown",0.747664630413055,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.67647058823529,0.880281690140845,FALSE,-3.67647058823529
"793","x7524_460_32276_4_393",460.32276,4.393,"16:3",7524,"Unknown",NA,"C31H41NO2","[M + H]+","C31H41NO2","Unknown",0.510477542877197,"Unknown",0.497765690088272,"Unknown",0.124445453286171,"Unknown",0.68863832950592,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.4485981308411,2.20588235294118,9.15492957746479,FALSE,9.24271577789992
"794","x3056_404_31672_2_909",404.31672,2.909,"16:3",3056,"Unknown",NA,"C25H41NO3","[M + H]+","C25H41NO3","Fatty acids",0.891958177089691,"Unknown",0.639717042446136,"Unknown",0.835406899452209,"Amino acids and derivatives",0.855380356311798,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27.5700934579439,21.3235294117647,26.2323943661972,FALSE,6.2465640461792
"795","x2540_364_28543_2_505",364.28543,2.505,"16:3",2540,"Unknown",NA,"C22H37NO3","[M + H]+","C22H37NO3","Unknown",0.693080604076385,"Unknown",0.754881083965302,"Unknown",0.457490205764771,"Unknown",0.577417850494385,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.700934579439252,24.2647058823529,6.33802816901408,FALSE,-23.5637713029136
"796","x4450_406_33146_3_48",406.33146,3.48,"16:3",4450,"Unknown",NA,"C25H43NO3","[M + H]+","C25H43NO3","Unknown",0.754944503307343,"Unknown",0.324658691883087,"Unknown",0.28369078040123,"N-acyl amines",0.957654356956482,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28.2710280373832,16.9117647058824,25.3521126760563,FALSE,11.3592633315008
"797","x1079_366_2661_1_368",366.2661,1.368,"16:3",1079,"Unknown",NA,"C19H32FN5O","[M + H]+","C19H32FN5O","Unknown",0.510336339473724,"Unknown",0.262014865875244,"Unknown",0.0301401074975729,"Unknown",0.677265346050262,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25.4672897196262,25.7352941176471,25.3521126760563,FALSE,-0.268004398020899
"798","x748_336_25308_1_197",336.25308,1.197,"16:3",748,"Unknown",NA,"C20H33NO3","[M + H]+","C20H33NO3","Unknown",0.36573114991188,"Unknown",0.663482189178467,"Unknown",0.633141994476318,"Unknown",0.715279757976532,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.9158878504673,24.2647058823529,14.7887323943662,FALSE,-12.3488180318856
"799","x1345_380_28199_1_55",380.28199,1.55,"16:3",1345,"Unknown",NA,"C20H34FN5O","[M + H]+","C20H34FN5O","Unknown",0.525718569755554,"Unknown",0.618697106838226,"Unknown",0.159055843949318,"Unknown",0.589457511901855,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16.588785046729,40.4411764705882,22.1830985915493,FALSE,-23.8523914238592
"800","x1758_364_28505_1_809",364.28505,1.809,"16:3",1758,"Unknown",NA,"C22H37NO3","[M + H]+","C22H37NO3","Unknown",0.713521420955658,"Unknown",0.638718247413635,"Unknown",0.0708326771855354,"Unknown",0.830954432487488,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.4299065420561,22.7941176470588,22.3591549295775,FALSE,-0.364211105002703
"801","x562_396_27431_1_042",396.27431,1.042,"16:3",562,"Unknown",NA,"C21H43NS2","[M + Na]+","C21H43NS2","Terpenoids",0.979427814483643,"Unknown",0.401211082935333,"Unknown",0.0189919266849756,"Unknown",0.79976612329483,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23.8317757009346,39.7058823529412,27.4647887323944,FALSE,-15.8741066520066
"802","x29382_858_65698_13_103",858.65698,13.103,"16:3",29382,"Triacylglycerols",NA,"C53H89NO6","[M + Na]+","C53H89NO6","Fatty acids",0.998138904571533,"Unknown",0.820377111434937,"Triacylglycerols",0.854585349559784,"Unknown",0.781162440776825,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27.803738317757,8.08823529411765,22.887323943662,FALSE,19.7155030236394
"803","x1491_336_28905_1_665",336.28905,1.665,"16:3",1491,"Unknown",NA,"C21H37NO2","[M + H]+","C21H37NO2","Unknown",0.758703947067261,"Unknown",0.540603697299957,"Unknown",0.163230583071709,"Unknown",0.587320387363434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"804","x3970_364_28474_3_278",364.28474,3.278,"16:3",3970,"Unknown",NA,"C22H37NO3","[M + H]+","C22H37NO3","Unknown",0.693369388580322,"Unknown",0.545889973640442,"Unknown",0.335068166255951,"Unknown",0.574171841144562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"805","x2226_364_28473_2_229",364.28473,2.229,"16:3",2226,"Unknown",NA,"C19H40N3P","[M + Na]+","C19H40N3P","Unknown",0.654699504375458,"Unknown",0.216835200786591,"Unknown",0.127861231565475,"Unknown",0.543329060077667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"806","x1924_346_27378_1_997",346.27378,1.997,"16:3",1924,"Unknown",NA,"C17H36ClN5","[M + H]+","C17H36ClN5","Alkaloids",0.951940178871155,"Unknown",0.528937339782715,"Unknown",0.476833701133728,"1,3,5-triazines",0.933459043502808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"807","x2218_336_25345_2_22",336.25345,2.22,"16:3",2218,"Unknown",NA,"C20H33NO3","[M + H]+","C20H33NO3","Unknown",0.357317179441452,"Unknown",0.449161201715469,"Unknown",0.523928999900818,"Unknown",0.573938310146332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"808","x1380_420_27651_1_574",420.27651,1.574,"16:3",1380,"Unknown",NA,"C24H37NO5","[M + H]+","C24H37NO5","Unknown",0.262409567832947,"Unknown",0.220588535070419,"Unknown",0.14941394329071,"Unknown",0.56280916929245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"809","x5787_544_39971_3_837",544.39971,3.837,"16:3",5787,"Unknown",NA,"C31H55NO5","[M + Na]+","C31H55NO5","Unknown",0.828332960605621,"Unknown",0.472881942987442,"Unknown",0.690070927143097,"N-acyl amines",0.995774686336517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"810","x5109_458_32702_3_676",458.32702,3.676,"16:3",5109,"Unknown",NA,"C28H43NO4","[M + H]+","C28H43NO4","Unknown",0.752812206745148,"Unknown",0.392519265413284,"Unknown",0.212070405483246,"Unknown",0.67976987361908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"811","x2752_364_28499_2_691",364.28499,2.691,"16:3",2752,"Unknown",NA,"C22H37NO3","[M + H]+","C22H37NO3","Unknown",0.631093263626099,"Unknown",0.736059308052063,"Unknown",0.544360816478729,"Alpha amino acids and derivatives",0.962252676486969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"812","x4094_392_31507_3_351",392.31507,3.351,"16:3",4094,"Unknown",NA,"C24H41NO3","[M + H]+","C24H41NO3","Unknown",0.472320854663849,"Unknown",0.501406908035278,"Unknown",0.56761622428894,"Unknown",0.787241041660309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"813","x19037_628_49403_8_922",628.49403,8.922,"16:3",19037,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"814","x17517_350_30007_8_31",350.30007,8.31,"16:3",17517,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"815","x16910_652_49265_8_091",652.49265,8.091,"16:3",16910,"Diacylglycerols","DAG(18:4/20:5) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Diacylglycerols","Diacylglycerols","DAG(18:4/20:5) [M+NH4]+",NA,NA,NA,NA,NA,FALSE,NA
"816","x14340_600_46432_6_992",600.46432,6.992,"16:3",14340,"Diacylglycerols","DAG(18:5/16:2) [M+NH4]+","C37H58O5","[M + H3N + H]+","C37H61NO5","Fatty acids",0.991732597351074,"Glycerolipids",0.99335104227066,"Diacylglycerols",0.97679740190506,"1,2-diacylglycerols",0.935816943645477,NA,NA,NA,NA,NA,"Glycerolipid","Diacylglycerols","Diacylglycerols","DAG(18:5/16:2) [M+NH4]+",NA,NA,NA,NA,NA,FALSE,NA
"817","x2904_394_33048_2_845",394.33048,2.845,"16:3",2904,"Unknown",NA,"C24H43NO3","[M + H]+","C24H43NO3","Unknown",0.782297551631927,"Unknown",0.793132126331329,"Unknown",0.558423101902008,"Unknown",0.793029189109802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"818","x2940_370_27309_2_755",370.27309,2.755,"16:3",2940,"Unknown",NA,"C24H35NO2","[M + H]+","C24H35NO2","Unknown",0.188933089375496,"Unknown",0.311789155006409,"Unknown",0.292229026556015,"Unknown",0.5939581990242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
