metabolite,ubiquity_overall,avg_abundance
x21331_1100_60933_10_125,21.830985915492956,12096.086796478894
x21713_956_73934_10_324,21.830985915492956,11008.800487323879
x22443_607_46998_10_675,21.830985915492956,10668.81571742961
x24386_967_63347_11_802,21.830985915492956,8300.978665140849
x2454_765_98395_2_452,21.830985915492956,5145.968859154933
x27737_792_58667_12_582,21.830985915492956,40605.868836619746
x28030_994_76758_12_716,21.830985915492956,4605.746731161971
x29317_731_55864_13_078,21.830985915492956,5862.980866901403
x2993_378_30117_2_842,21.830985915492956,19465.0100950704
x30527_918_78026_13_347,21.830985915492956,25555.82332447189
x33284_644_63534_13_958,21.830985915492956,20015.21038503529
x33618_685_5923_14_07,21.830985915492956,4330.4780102112745
x33708_1318_23434_14_064,21.830985915492956,6442.969593133811
x35138_774_66321_14_399,21.830985915492956,5318.414952464769
x35998_1001_75245_14_701,21.830985915492956,18180.610677992972
x36836_904_77406_15_001,21.830985915492956,36046.37893257035
x36857_1305_37812_14_966,21.830985915492956,3327.0844413732475
x36921_715_60274_14_982,21.830985915492956,28532.549659859054
x37062_907_77395_15_008,21.830985915492956,10186.371333274654
x38623_959_74592_15_632,21.830985915492956,9333.499946830958
x38753_764_74989_15_692,21.830985915492956,7390.295828697193
x38986_950_85281_15_767,21.830985915492956,32128.245732394334
x3904_748_47676_3_296,21.830985915492956,11844.179337499989
x39436_811_79627_16_089,21.830985915492956,20526.415050352167
x40777_836_72699_16_629,21.830985915492956,3174.415134154915
x41247_895_81086_16_963,21.830985915492956,5950.29327059858
x5017_607_27097_3_654,21.830985915492956,13254.33179066903
x5770_528_42643_3_827,21.830985915492956,6594.518076056344
x6106_1007_73977_3_95,21.830985915492956,7154.123964612659
x9474_570_47425_5_131,21.830985915492956,23202.851303520958
x11663_728_48522_5_869,21.654929577464788,16614.046240845048
x13876_802_54174_6_755,21.654929577464788,8509.638231514107
x16648_764_57714_7_973,21.654929577464788,47984.03428362674
x19686_804_59141_9_269,21.654929577464788,64756.824251408376
x21733_524_50509_10_323,21.654929577464788,20646.95469348588
x25445_795_62257_12_018,21.654929577464788,11570.892724119727
x27532_579_51389_12_537,21.654929577464788,13140.57445651408
x28051_808_6436_12_741,21.654929577464788,7166.548814436608
x28451_750_63964_12_867,21.654929577464788,16666.292169014134
x29518_715_56106_13_143,21.654929577464788,12789.933254401454
x30548_856_71665_13_358,21.654929577464788,11376.599330633779
x3083_550_41174_2_901,21.654929577464788,53857.8874142605
x30924_898_6535_13_442,21.654929577464788,11748.749141021106
x32498_815_69472_13_783,21.654929577464788,7812.293745774652
x32774_922_80777_13_856,21.654929577464788,4917.00272535211
x39630_918_86164_16_034,21.654929577464788,16440.810210563424
x40208_1010_84765_16_328,21.654929577464788,5945.67547394366
x40932_839_74269_16_732,21.654929577464788,5483.174729577457
x41536_994_91459_17_285,21.654929577464788,5694.179189788728
x5629_442_32917_3_792,21.654929577464788,11295.600793661954
x7915_834_51023_4_523,21.654929577464788,16740.65076795771
x11099_576_43573_5_661,21.47887323943662,32166.7078505281
x1488_584_37203_1_664,21.47887323943662,10154.411886443635
x16305_625_48024_7_802,21.47887323943662,9347.015528169033
x17013_428_44593_8_125,21.47887323943662,16359.199817253482
x17883_652_53192_8_476,21.47887323943662,52077.68074330969
x18052_977_56067_8_551,21.47887323943662,5884.061431690153
x18248_926_65035_8_571,21.47887323943662,7607.5429427816825
x18268_636_5348_8_578,21.47887323943662,14757.321848415566
x19790_989_61496_9_325,21.47887323943662,6599.638497359156
x19791_513_42931_9_321,21.47887323943662,12090.8764007043
x20997_683_50964_9_932,21.47887323943662,100138.83376936622
x21834_567_47752_10_375,21.47887323943662,13758.080038556373
x22272_719_49939_10_596,21.47887323943662,7429.610874471843
x22319_693_52918_10_603,21.47887323943662,8156.243236971848
x22351_685_56188_10_597,21.47887323943662,27408.18524401397
x22589_825_60837_10_835,21.47887323943662,70421.80805105607
x23077_702_58114_11_108,21.47887323943662,17444.25718750009
x2456_766_49001_2_452,21.47887323943662,4432.641787676052
x25948_848_57784_12_114,21.47887323943662,18124.387258626735
x27181_724_64664_12_513,21.47887323943662,87966.44575475277
x30544_892_76342_13_35,21.47887323943662,17393.86873591554
x32234_780_68742_13_734,21.47887323943662,19171.737180985976
x3379_425_32311_3_089,21.47887323943662,8580.448336443676
x37390_1122_84759_15_157,21.47887323943662,5062.792985739442
x38441_714_61788_15_561,21.47887323943662,11385.877877992903
x39336_842_79838_15_928,21.47887323943662,4720.884539788749
x39792_902_85238_16_115,21.47887323943662,23221.675625704225
x39813_992_89841_16_113,21.47887323943662,18781.00377077472
x41469_1126_99522_17_165,21.47887323943662,14150.802342253475
x41781_1040_95794_17_729,21.47887323943662,5724.191177816897
x5527_655_48988_3_774,21.47887323943662,4775.349161267624
x591_313_21683_1_105,21.47887323943662,29489.111446654886
x6082_524_40521_3_969,21.47887323943662,13953.236699119723
x6590_653_29678_4_114,21.47887323943662,12204.247711443664
x8653_1310_98942_4_774,21.47887323943662,4213.564855457745
x8928_642_41337_4_83,21.47887323943662,14555.863297711294
x9069_496_43803_4_926,21.47887323943662,5408.2615688380265
x9216_597_28485_4_977,21.47887323943662,4887.023607218314
x9404_718_46322_5_031,21.47887323943662,5624.035542781687
x11853_351_3051_5_971,21.30281690140845,28358.44098943664
x13642_789_54458_6_721,21.30281690140845,13400.250756161997
x15970_760_52365_7_639,21.30281690140845,18290.887614436673
x16350_882_66788_7_836,21.30281690140845,8072.429512676039
x16767_900_63449_8_044,21.30281690140845,6567.888491901403
x17592_575_40748_8_34,21.30281690140845,5578.647052640874
x17625_656_54683_8_359,21.30281690140845,38996.29120299305
x17638_896_61674_8_339,21.30281690140845,48978.89232429599
x17941_624_50023_8_477,21.30281690140845,78600.49996795756
x19013_986_67707_8_922,21.30281690140845,4952.867772183097
x20269_930_6802_9_562,21.30281690140845,12392.979927288703
x20884_784_64489_9_905,21.30281690140845,11951.284633626774
x22709_766_62233_10_817,21.30281690140845,6921.8704526408455
x23945_589_51822_11_594,21.30281690140845,6059.887666373216
x24764_1110_89928_11_847,21.30281690140845,10450.324367429566
x26209_861_55105_12_278,21.30281690140845,10569.802987852101
x28455_626_58858_12_796,21.30281690140845,14695.31917834506
x29766_503_24342_13_176,21.30281690140845,4976.35308538732
x29768_1010_80487_13_141,21.30281690140845,11761.843880985944
x30065_837_60093_13_274,21.30281690140845,3857.3971503521047
x30712_672_63221_13_405,21.30281690140845,27319.092358450747
x31715_674_64595_13_631,21.30281690140845,7300.51953820424
x33420_581_53027_13_982,21.30281690140845,6208.608381338017
x34392_696_68812_14_233,21.30281690140845,9035.587748239466
x35462_691_74554_14_487,21.30281690140845,19440.57401355632
x36493_740_65954_14_874,21.30281690140845,4510.911203521136
x37472_552_56789_15_181,21.30281690140845,10820.355758450627
x38649_670_64964_15_641,21.30281690140845,4019.3948556337887
x39786_952_8699_16_062,21.30281690140845,33979.745439084574
x40457_996_93105_16_441,21.30281690140845,18603.74641144364
x40509_970_9155_16_444,21.30281690140845,14829.29607605626
x41738_986_91203_17_57,21.30281690140845,9071.188636795756
x4253_755_48922_3_412,21.30281690140845,6935.828748767627
x5245_332_29499_3_717,21.30281690140845,105084.57397834546
x5881_771_64669_3_876,21.30281690140845,4502.194478169011
x16241_714_56944_7_747,21.12676056338028,6526.616975352088
x19789_884_61682_9_301,21.12676056338028,14465.55396003523
x23050_606_54426_11_132,21.12676056338028,9371.193966901414
x23211_828_55514_11_192,21.12676056338028,22681.49305933099
x24655_712_60966_11_818,21.12676056338028,10491.875457746499
x25039_877_60414_11_921,21.12676056338028,10044.351147359113
x25302_664_39811_11_997,21.12676056338028,3883.4329466549257
x30804_1021_6879_13_404,21.12676056338028,9762.995785739487
x31895_921_53216_13_669,21.12676056338028,64491.46508820453
x32145_906_73243_13_695,21.12676056338028,6461.115923239464
x3383_597_27153_3_046,21.12676056338028,13247.071365845102
x341_680_41613_0_992,21.12676056338028,9048.03488556335
x39442_936_83337_15_965,21.12676056338028,18303.136638204178
x40034_862_82471_16_226,21.12676056338028,12373.381267077513
x40787_990_94271_16_659,21.12676056338028,6203.29532288731
x41406_1114_97268_17_109,21.12676056338028,5772.038953521128
x5111_604_36073_3_679,21.12676056338028,6276.962589436622
x776_427_26896_1_238,21.12676056338028,14039.782240669032
x11682_718_46306_5_916,20.950704225352112,6996.4254077464475
x12976_648_5421_6_438,20.950704225352112,14417.90930475351
x15410_858_62222_7_474,20.950704225352112,23771.317575175977
x16743_720_51358_8_016,20.950704225352112,39850.466489788705
x1686_307_22686_1_789,20.950704225352112,6935.0070042253365
x17425_917_56189_8_235,20.950704225352112,30722.589276232382
x176_359_22031_0_895,20.950704225352112,13347.164028345027
x17824_676_51754_8_444,20.950704225352112,42518.531200000114
x21541_784_64696_10_248,20.950704225352112,15745.498527288719
x26469_466_29305_12_333,20.950704225352112,21222.35213045774
x28634_589_55683_12_889,20.950704225352112,5689.299624471842
x29734_545_49408_13_199,20.950704225352112,8042.386899295786
x31671_635_68319_13_602,20.950704225352112,27129.982366373293
x37172_736_66016_15_069,20.950704225352112,7202.812640140864
x37403_833_69816_15_146,20.950704225352112,8513.542503521116
x3876_377_30509_3_258,20.950704225352112,8266.126519366195
x39325_820_77723_15_948,20.950704225352112,22017.375053521097
x39450_873_73033_15_984,20.950704225352112,3451.525256514085
x495_387_21467_1_048,20.950704225352112,18525.604296302805
x7760_425_30384_4_44,20.950704225352112,10343.930535563402
x801_341_21132_1_174,20.950704225352112,37695.15769665485
x9557_421_33117_5_11,20.950704225352112,26343.32685897893
x12230_838_60108_6_147,20.774647887323944,10461.846244366172
x13281_660_48503_6_571,20.774647887323944,5074.478984683113
x13384_761_53199_6_549,20.774647887323944,22679.75078890846
x13730_517_26029_6_759,20.774647887323944,11140.735084859141
x13846_842_66487_6_799,20.774647887323944,7004.592809507033
x14311_940_57775_7_027,20.774647887323944,10157.652582746488
x15193_844_58443_7_379,20.774647887323944,10182.938070598615
x16048_506_4577_7_689,20.774647887323944,7353.634938732368
x16434_806_63082_7_886,20.774647887323944,7804.119587676058
x16887_916_55969_8_085,20.774647887323944,13345.118529577487
x18184_688_57418_8_552,20.774647887323944,16526.25107693655
x20643_802_56965_9_782,20.774647887323944,27208.908087147807
x21571_1000_76901_10_219,20.774647887323944,8018.392452112628
x2216_511_30357_2_235,20.774647887323944,7540.650721830994
x22645_848_61721_10_846,20.774647887323944,117466.32619190097
x22664_595_50795_10_839,20.774647887323944,13670.290651232366
x22813_798_56101_10_947,20.774647887323944,151952.67203028194
x25437_1139_65389_12_03,20.774647887323944,14114.844808450662
x25642_571_50672_12_121,20.774647887323944,26148.09820369725
x27237_619_51013_12_54,20.774647887323944,7845.7837688380205
x27642_1072_75878_12_636,20.774647887323944,76977.2684961272
x28443_656_62082_12_862,20.774647887323944,14855.39714489433
x28599_892_6673_12_851,20.774647887323944,9698.599334683096
x2890_467_29771_2_818,20.774647887323944,9452.611511443649
x30681_535_4306_13_369,20.774647887323944,5686.199278697191
x31588_754_67156_13_586,20.774647887323944,18785.682708098608
x32152_715_60362_13_727,20.774647887323944,15781.027534683062
x32378_689_5874_13_746,20.774647887323944,46776.72366989451
x34038_393_31553_14_147,20.774647887323944,31709.501310387306
x34041_757_61135_14_138,20.774647887323944,10237.538203345044
x35135_893_66394_14_425,20.774647887323944,7604.828776232382
x36607_944_83019_14_86,20.774647887323944,12534.956063732356
x36973_982_81938_14_998,20.774647887323944,8360.136600528152
x39757_1024_9268_16_103,20.774647887323944,16345.411080105669
x39794_792_78198_16_132,20.774647887323944,4671.0359281690035
x39971_927_77858_16_203,20.774647887323944,3228.028742429583
x40018_904_87128_16_23,20.774647887323944,10336.912226232424
x40347_994_91715_16_366,20.774647887323944,18081.007591725363
x40554_942_88762_16_477,20.774647887323944,11484.10613556335
x40736_1072_94614_16_592,20.774647887323944,8044.846772711272
x40943_924_83779_16_714,20.774647887323944,3668.336302112678
x41616_1081_93246_17_369,20.774647887323944,8174.127119542236
x41622_1131_02678_17_376,20.774647887323944,16571.231054929598
x41765_1133_04177_17_674,20.774647887323944,11846.222782746514
x4836_553_22221_3_594,20.774647887323944,6070.80198292254
x6047_888_62285_3_929,20.774647887323944,27766.334948415446
x6464_603_38204_4_077,20.774647887323944,4841.831219718305
x7507_563_39045_4_423,20.774647887323944,5342.760258450703
x7754_614_20826_4_463,20.774647887323944,12339.28669859153
x10789_814_59739_5_577,20.598591549295776,17703.672266725298
x11491_781_57502_5_808,20.598591549295776,6560.505616021128
x14881_838_57298_7_228,20.598591549295776,232371.81368556258
x15688_406_81254_7_527,20.598591549295776,14818.907975176036
x16392_864_59073_7_851,20.598591549295776,15328.25498186624
x16642_776_56172_7_992,20.598591549295776,26171.465932570438
x17911_798_5717_8_411,20.598591549295776,7150.6605605633595
x18300_699_54558_8_579,20.598591549295776,15567.016751408424
x18420_555_43958_8_671,20.598591549295776,4607.196646302815
x1876_1081_54949_1_955,20.598591549295776,3558.1495728873138
x19894_458_4352_9_358,20.598591549295776,12556.348227288729
x20901_843_52266_9_877,20.598591549295776,14694.928768485888
x21492_788_66116_10_194,20.598591549295776,44275.71720510573
x21538_884_54006_10_228,20.598591549295776,9364.370674647904
x2159_482_34977_2_157,20.598591549295776,75202.12734859153
x22456_663_54352_10_7,20.598591549295776,35746.826671654875
x22504_1094_86624_10_735,20.598591549295776,10832.580724824013
x23291_643_49501_11_234,20.598591549295776,6935.720354049286
x2414_700_44863_2_424,20.598591549295776,3631.464380105643
x24490_1066_83669_11_767,20.598591549295776,7648.014938732341
x25018_610_31275_11_916,20.598591549295776,7331.189122359104
x25023_854_62812_11_908,20.598591549295776,98304.26953732436
x25833_595_50767_12_211,20.598591549295776,8313.794100352125
x27614_900_68485_12_565,20.598591549295776,11444.317632922557
x2886_442_32912_2_758,20.598591549295776,47257.301037500074
x28962_542_49261_12_984,20.598591549295776,9371.838702464818
x29516_950_66019_13_127,20.598591549295776,4008.06638661972
x31164_753_57893_13_51,20.598591549295776,8497.042158274662
x32056_677_58643_13_702,20.598591549295776,10863.186463556352
x32616_756_68859_13_842,20.598591549295776,17442.176332394283
x32698_850_75636_13_872,20.598591549295776,19605.684704225296
x33768_1070_81473_14_112,20.598591549295776,14594.237173943635
x34933_990_78585_14_396,20.598591549295776,8526.438804577427
x34971_1082_81608_14_366,20.598591549295776,5923.782290845055
x3589_497_32679_3_129,20.598591549295776,4578.044927112675
x36436_902_81504_14_869,20.598591549295776,6187.2206975352165
x39639_731_63413_16_058,20.598591549295776,14709.796513204254
x39949_894_79273_16_182,20.598591549295776,4219.410862852108
x40706_1120_94694_16_571,20.598591549295776,7590.583601056323
x40970_988_86785_16_745,20.598591549295776,5051.849262147878
x8724_824_55149_4_791,20.598591549295776,5381.905605633797
x8894_760_5145_4_835,20.598591549295776,19193.607737852064
x9491_656_51112_5_081,20.598591549295776,7725.495722711253
x11442_908_58809_5_78,20.422535211267608,13134.631501936588
x11601_608_48968_5_821,20.422535211267608,7358.476405457751
x11925_700_45341_5_999,20.422535211267608,6314.278622359155
x12542_431_35449_6_271,20.422535211267608,7121.357103873218
x13133_499_41518_6_498,20.422535211267608,84565.86673767619
x14144_730_56116_6_931,20.422535211267608,26874.209279225364
x17728_828_54891_8_364,20.422535211267608,38128.634959506984
x22110_683_49964_10_499,20.422535211267608,7348.461510563417
x222_321_20508_0_884,20.422535211267608,12005.536205105625
x23665_674_51286_11_442,20.422535211267608,67455.99960422551
x2431_1172_70544_2_436,20.422535211267608,5008.980931338032
x28958_719_7042_12_997,20.422535211267608,14012.978781866186
x29999_872_64098_13_238,20.422535211267608,11659.097977992962
x31401_747_63049_13_571,20.422535211267608,20098.7402989437
x3226_914_62056_2_98,20.422535211267608,5483.718416021122
x32888_641_58664_13_862,20.422535211267608,13074.638915668995
x34067_598_55628_14_136,20.422535211267608,7016.7476382042205
x34093_710_64465_14_144,20.422535211267608,4759.67900052818
x34289_717_56_14_209,20.422535211267608,5190.426067605645
x3524_504_30846_3_119,20.422535211267608,8988.441062852102
x35492_658_6513_14_526,20.422535211267608,9445.196851760551
x37064_666_61801_15_036,20.422535211267608,3476.0740484154862
x39850_893_79398_16_151,20.422535211267608,5843.658866725332
x41297_990_88514_17_011,20.422535211267608,5082.17127922535
x6120_1031_26281_3_95,20.422535211267608,2616.1054207746492
x6275_484_36625_4_021,20.422535211267608,4810.699487500017
x7031_557_21988_4_272,20.422535211267608,5300.813296126753
x8503_536_37368_4_71,20.422535211267608,23953.81692570431
x8531_934_552_4_732,20.422535211267608,5696.311320950707
x11575_1009_53535_5_844,20.246478873239436,3417.581855105632
x13921_840_61611_6_806,20.246478873239436,14907.878094014073
x14891_674_4987_7_253,20.246478873239436,19274.531630281745
x15651_840_61494_7_487,20.246478873239436,46766.425099471904
x16359_694_52432_7_867,20.246478873239436,10735.339452640867
x17705_748_53124_8_413,20.246478873239436,49770.536942605904
x17710_866_60616_8_369,20.246478873239436,383684.14829824056
x1800_435_2711_1_893,20.246478873239436,11130.36855492958
x18044_810_5617_8_515,20.246478873239436,22513.847458274682
x19944_722_51243_9_349,20.246478873239436,204810.0115593312
x20099_499_45065_9_466,20.246478873239436,7061.306119718287
x20765_874_63342_9_826,20.246478873239436,27531.345752464887
x21010_705_49097_9_946,20.246478873239436,23746.686764084443
x21230_571_41341_10_056,20.246478873239436,5751.135692957738
x21553_593_56088_10_219,20.246478873239436,20451.53254771123
x23970_688_52794_11_564,20.246478873239436,39945.72982570437
x2725_556_37733_2_616,20.246478873239436,11195.72544225352
x27381_542_51665_12_563,20.246478873239436,5241.140839788738
x27568_878_65359_12_618,20.246478873239436,8639.520629753499
x27798_628_37471_12_67,20.246478873239436,5291.81109119718
x29986_693_5818_13_216,20.246478873239436,107345.97729489424
x30464_871_66274_13_334,20.246478873239436,2622.8174677816833
x30942_684_65217_13_454,20.246478873239436,111265.34573292275
x31312_1025_77133_13_531,20.246478873239436,9401.966754401406
x31546_721_61468_13_603,20.246478873239436,107456.30828943697
x33861_1012_79014_14_058,20.246478873239436,7196.357942429559
x35209_901_64864_14_499,20.246478873239436,4405.358975000008
x35743_1189_78909_14_622,20.246478873239436,6524.720104401387
x40003_950_91105_16_231,20.246478873239436,5276.612257218325
x41322_1138_97348_16_967,20.246478873239436,2785.4180198943604
x41697_956_90157_17_505,20.246478873239436,4638.543125000004
x4204_425_32603_3_377,20.246478873239436,11898.04578714787
x6503_546_23859_4_096,20.246478873239436,14608.427363204251
x7165_646_23468_4_31,20.246478873239436,15849.735375528133
x836_357_24264_1_241,20.246478873239436,17562.143944718286
x8941_517_36086_4_81,20.246478873239436,23689.669069190124
x10324_844_5672_5_41,20.070422535211268,7103.220031338015
x12019_856_60828_6_062,20.070422535211268,22551.50908714788
x1538_1098_67274_1_704,20.070422535211268,3170.3287544014047
x1832_397_30836_1_918,20.070422535211268,4023.5571642605573
x19151_682_54099_8_979,20.070422535211268,9866.443934683131
x20136_618_50872_9_516,20.070422535211268,12001.508332570414
x20305_1088_82107_9_585,20.070422535211268,4949.006411267583
x21319_565_46112_10_1,20.070422535211268,4962.557521126747
x22327_686_51155_10_639,20.070422535211268,39340.64182764072
x22525_740_5212_10_74,20.070422535211268,14928.554710211285
x23095_864_57475_11_111,20.070422535211268,22534.26462130294
x23705_824_57674_11_475,20.070422535211268,22877.939630105633
x24438_750_62419_11_753,20.070422535211268,7887.815802288738
x25097_804_6277_11_976,20.070422535211268,37362.856566549286
x25829_714_54326_12_141,20.070422535211268,69450.12735299293
x30939_1012_81302_13_426,20.070422535211268,11753.655533274656
x31742_920_79321_13_632,20.070422535211268,18195.01795334513
x33295_948_82395_13_966,20.070422535211268,11546.83006584509
x34330_732_64869_14_214,20.070422535211268,9730.493151232407
x35453_832_70203_14_506,20.070422535211268,11700.576147183096
x36241_902_75706_14_754,20.070422535211268,32685.446863556386
x36788_701_58784_14_877,20.070422535211268,14108.87712288729
x38766_397_38262_15_712,20.070422535211268,4589.769281690136
x39175_941_79324_15_839,20.070422535211268,6969.685213556345
x39278_1011_82955_15_847,20.070422535211268,5391.23128626762
x39389_669_61796_15_956,20.070422535211268,5619.086409330977
x40096_1000_92699_16_254,20.070422535211268,6373.706018838011
x40198_954_88717_16_294,20.070422535211268,16490.739242253505
x40408_878_8572_16_404,20.070422535211268,8256.895529225309
x40957_1177_00828_16_763,20.070422535211268,8699.551178345093
x41695_916_86951_17_473,20.070422535211268,4319.0711947183045
x41784_920_90149_17_755,20.070422535211268,6052.996615316892
x4999_734_49796_3_64,20.070422535211268,21354.709612500035
x778_243_11678_1_238,20.070422535211268,44816.57960457758
x8059_800_54308_4_512,20.070422535211268,15072.857635387378
x9465_774_56842_5_053,20.070422535211268,11526.534901232371
x11990_867_65895_6_016,19.8943661971831,4842.278904401376
x12351_832_57666_6_154,19.8943661971831,11112.916004577452
x13656_643_4824_6_707,19.8943661971831,12884.737594190174
x13718_706_58502_6_732,19.8943661971831,11208.54659366202
x1445_424_31863_1_64,19.8943661971831,23631.388016549383
x14944_614_45364_7_261,19.8943661971831,250041.1965684851
x15568_711_54457_7_509,19.8943661971831,13487.425286619718
x15769_734_51438_7_531,19.8943661971831,7294.526025176063
x15908_788_6151_7_596,19.8943661971831,3914.585055281687
x16233_732_57818_7_761,19.8943661971831,30475.451721302725
x16388_629_50245_7_841,19.8943661971831,76241.49664348573
x16555_722_51736_7_941,19.8943661971831,3405.814314436614
x1672_490_3742_1_79,19.8943661971831,20437.03092007036
x16840_1407_99177_8_072,19.8943661971831,18843.11385052811
x18387_773_53075_8_621,19.8943661971831,56206.888435035056
x19106_662_51796_8_971,19.8943661971831,85399.56640316891
x1929_359_25791_1_968,19.8943661971831,18412.375850880297
x19651_445_39044_9_238,19.8943661971831,4066.1476575704187
x20189_868_62164_9_534,19.8943661971831,33812.22079348599
x20345_861_55027_9_543,19.8943661971831,4053.544878873245
x20476_696_57494_9_68,19.8943661971831,6246.975679401431
x21132_586_48302_10_002,19.8943661971831,14385.030625000029
x21192_1425_11595_10_023,19.8943661971831,20672.08755140845
x21268_706_56106_10_108,19.8943661971831,6454.539442957717
x21341_840_58617_10_11,19.8943661971831,11780.194940669027
x21866_724_57623_10_399,19.8943661971831,5115.398212676051
x22876_687_5451_10_978,19.8943661971831,19719.351340493016
x24480_817_61977_11_762,19.8943661971831,31020.42352007037
x2682_396_31106_2_618,19.8943661971831,20094.877994366245
x29018_670_61639_12_979,19.8943661971831,14709.173179929558
x30985_834_68052_13_449,19.8943661971831,17868.17383503513
x3132_1029_72174_2_931,19.8943661971831,7464.732078873225
x31961_993_69172_13_688,19.8943661971831,5516.722443485938
x3616_380_31547_3_146,19.8943661971831,11084.451420246496
x37159_708_62842_15_065,19.8943661971831,7130.059556161963
x37211_729_61858_15_102,19.8943661971831,15785.173646478854
x37297_728_63347_15_121,19.8943661971831,5456.989272535186
x37986_1297_40008_15_375,19.8943661971831,5603.480810211265
x38515_1126_87656_15_54,19.8943661971831,3172.5265971831013
x40488_944_90055_16_448,19.8943661971831,8011.229427464798
x41682_565_55658_17_452,19.8943661971831,5010.38653028168
x4610_595_33998_3_496,19.8943661971831,9044.48176901409
x5328_416_33843_3_719,19.8943661971831,7973.402561091546
x8600_646_44615_4_742,19.8943661971831,14849.830303521203
x11134_884_6489_5_664,19.718309859154928,8947.173823239444
x1115_417_25984_1_461,19.718309859154928,9704.781352816923
x12108_810_56858_6_049,19.718309859154928,7698.154693133796
x12138_748_57122_6_085,19.718309859154928,8039.624344718313
x14863_1044_66206_7_227,19.718309859154928,6140.095067253513
x15894_893_54083_7_609,19.718309859154928,4680.840281866205
x16062_687_50834_7_692,19.718309859154928,21378.42025686623
x16497_808_55441_7_903,19.718309859154928,5572.043719190144
x17484_620_44104_8_309,19.718309859154928,93218.74877852075
x17757_391_78842_8_394,19.718309859154928,29848.20438609159
x18260_514_46239_8_582,19.718309859154928,8202.777076760554
x19558_804_65719_9_214,19.718309859154928,16440.847076936607
x19991_1089_6466_9_415,19.718309859154928,4148.737111971831
x20690_525_46657_9_801,19.718309859154928,6888.792458626755
x21088_746_50832_9_972,19.718309859154928,16831.153336619664
x2120_556_30281_2_125,19.718309859154928,16836.60813415495
x22070_660_49727_10_464,19.718309859154928,60624.41858873228
x2285_377_26764_2_326,19.718309859154928,16774.062379929535
x23782_811_56639_11_537,19.718309859154928,10006.658741373254
x24070_891_52848_11_634,19.718309859154928,11240.651232394355
x29600_854_62625_13_117,19.718309859154928,8403.18802940142
x31479_721_57668_13_533,19.718309859154928,15068.955284154901
x32539_662_60584_13_805,19.718309859154928,4571.480767077483
x32706_721_6133_13_81,19.718309859154928,7358.4045818661825
x34387_699_60828_14_167,19.718309859154928,4290.875587499988
x34656_959_79203_14_338,19.718309859154928,18406.363364964825
x35426_572_50542_14_469,19.718309859154928,29646.573398239554
x39571_868_79875_16_037,19.718309859154928,13840.702379929631
x41592_897_83012_17_335,19.718309859154928,3798.550867077469
x41775_1107_02549_17_694,19.718309859154928,8712.275649119743
x4616_515_24578_3_522,19.718309859154928,5204.482425528178
x6850_800_54513_4_25,19.718309859154928,7229.813634154947
x7018_389_32189_4_255,19.718309859154928,5699.5009971831005
x7799_487_28039_4_478,19.718309859154928,5288.986845950699
x8802_613_28011_4_818,19.718309859154928,9370.254941373245
x9410_480_37971_5_093,19.718309859154928,10312.411742429591
x965_502_32917_1_336,19.718309859154928,8714.070401936613
x1305_412_30559_1_513,19.54225352112676,19120.390483802817
x14228_627_48687_6_957,19.54225352112676,17437.466210563354
x14321_708_44542_7,19.54225352112676,6594.826568309839
x15041_659_51081_7_314,19.54225352112676,32670.3167463028
x16734_633_49455_8_026,19.54225352112676,17358.16762693668
x18371_788_50671_8_626,19.54225352112676,12132.539474647854
x19163_1339_99679_8_999,19.54225352112676,22003.96515704225
x19166_734_59416_8_955,19.54225352112676,76060.55038169005
x20734_786_62505_9_821,19.54225352112676,25543.36389753529
x21300_1222_9186_10_101,19.54225352112676,3678.879435563382
x21566_1328_05368_10_223,19.54225352112676,5013.821394190124
x23696_1478_09141_11_478,19.54225352112676,7777.090973415509
x24912_976_65015_11_892,19.54225352112676,6010.333449471837
x25042_1487_15004_11_919,19.54225352112676,4077.7442882042183
x25293_814_57205_11_986,19.54225352112676,52858.35139630249
x27456_647_54081_12_585,19.54225352112676,12553.817002816844
x28853_924_51784_12_933,19.54225352112676,24228.969470950666
x29323_940_75568_13_119,19.54225352112676,14801.113122535202
x30219_570_52462_13_28,19.54225352112676,6055.128361091542
x3509_1007_64835_3_093,19.54225352112676,7136.78633362676
x35908_687_57109_14_663,19.54225352112676,19362.917063204142
x38745_846_79144_15_696,19.54225352112676,8565.195921654973
x39400_839_74556_15_961,19.54225352112676,5142.925631866221
x40562_976_92888_16_492,19.54225352112676,5087.211210035194
x40587_918_88656_16_501,19.54225352112676,14272.820096302841
x41701_928_87227_17_507,19.54225352112676,3809.1813686619794
x7339_377_30403_4_367,19.54225352112676,15311.133961091524
x9198_439_3573_4_956,19.54225352112676,11177.699314788739
x1254_724_40231_1_538,19.366197183098592,7234.246471126751
x12873_583_41498_6_387,19.366197183098592,7633.41642517605
x13962_884_64296_6_843,19.366197183098592,20684.466897183098
x16267_663_48379_7_767,19.366197183098592,17823.733995070415
x16833_694_4798_8_056,19.366197183098592,68567.72889401416
x19150_1341_00105_8_996,19.366197183098592,15298.586314436658
x20918_683_5462_9_879,19.366197183098592,17332.180745246398
x21296_620_47502_10_097,19.366197183098592,4186.329155985891
x21298_919_62948_10_097,19.366197183098592,3062.6476906690154
x21705_823_63061_10_289,19.366197183098592,5703.416476056332
x22786_583_47173_10_878,19.366197183098592,5798.597752112686
x2308_433_23479_2_263,19.366197183098592,24700.50256338029
