"metabolite","coral_present","noncoral_present","coral_percent","noncoral_percent","total_present","total_percent","coral_minus_noncoral"
"x40988_1318_08371_16_784",1,0,0.225733634311512,0,1,0.16750418760469,0.225733634311512
"x8640_468_45804_4_783",1,0,0.225733634311512,0,1,0.16750418760469,0.225733634311512
"x6161_593_27731_3_971",1,0,0.225733634311512,0,1,0.16750418760469,0.225733634311512
"x13174_808_63261_6_548",1,0,0.225733634311512,0,1,0.16750418760469,0.225733634311512
"x40631_1290_05359_16_54",1,0,0.225733634311512,0,1,0.16750418760469,0.225733634311512
"x8594_561_28864_4_753",1,0,0.225733634311512,0,1,0.16750418760469,0.225733634311512
"x41631_956_83901_17_352",1,0,0.225733634311512,0,1,0.16750418760469,0.225733634311512
"x6906_1093_53572_4_227",1,0,0.225733634311512,0,1,0.16750418760469,0.225733634311512
"x24170_746_63133_11_677",47,16,10.6094808126411,10.3896103896104,63,10.5527638190955,0.219870423030693
"x36084_1018_81836_14_696",93,32,20.9932279909707,20.7792207792208,125,20.9380234505863,0.214007211749877
"x14344_758_5095_7_046",93,32,20.9932279909707,20.7792207792208,125,20.9380234505863,0.214007211749877
"x23266_544_50869_11_216",116,40,26.1851015801354,25.974025974026,156,26.1306532663317,0.211075606109468
"x9794_427_35732_5_183",162,56,36.568848758465,36.3636363636364,218,36.5159128978224,0.205212394828642
"x36226_998_76171_14_731",21,7,4.74040632054176,4.54545454545455,28,4.69011725293132,0.194951775087215
"x22669_825_51363_10_833",21,7,4.74040632054176,4.54545454545455,28,4.69011725293132,0.194951775087215
"x5248_282_27936_3_702",438,152,98.8713318284424,98.7012987012987,590,98.8274706867672,0.170033127143739
"x22670_803_52784_10_834",18,6,4.06320541760722,3.8961038961039,24,4.02010050251256,0.167101521503327
"x18117_863_49279_8_568",110,38,24.8306997742664,24.6753246753247,148,24.7906197654941,0.15537509894169
"x12943_594_45004_6_42",179,62,40.4063205417607,40.2597402597403,241,40.3685092127303,0.146580282020459
"x16514_721_4877_7_904",179,62,40.4063205417607,40.2597402597403,241,40.3685092127303,0.146580282020459
"x26205_713_59309_12_254",202,70,45.5981941309255,45.4545454545455,272,45.5611390284757,0.143648676380053
"x13337_533_36211_6_571",15,5,3.38600451467269,3.24675324675325,20,3.3500837520938,0.139251267919439
"x12102_661_44292_6_014",15,5,3.38600451467269,3.24675324675325,20,3.3500837520938,0.139251267919439
"x9114_423_33838_5_016",15,5,3.38600451467269,3.24675324675325,20,3.3500837520938,0.139251267919439
"x7313_484_3421_4_346",61,21,13.7697516930023,13.6363636363636,82,13.7353433835846,0.133388056638621
"x39715_868_77908_16_08",130,45,29.3453724604966,29.2207792207792,175,29.3132328308208,0.124593239717392
"x7295_535_44879_4_343",12,4,2.70880361173815,2.5974025974026,16,2.68006700167504,0.111401014335552
"x2894_421_23648_2_713",12,4,2.70880361173815,2.5974025974026,16,2.68006700167504,0.111401014335552
"x23242_782_56797_11_181",35,12,7.90067720090293,7.79220779220779,47,7.87269681742044,0.108469408695142
"x28437_798_59718_12_833",58,20,13.0925507900677,12.987012987013,78,13.0653266331658,0.105537803054734
"x29282_752_6537_13_086",81,28,18.2844243792325,18.1818181818182,109,18.2579564489112,0.102606197414321
"x619_389_23016_1_091",104,36,23.4762979683973,23.3766233766234,140,23.4505862646566,0.0996745917739119
"x18562_816_58706_8_686",104,36,23.4762979683973,23.3766233766234,140,23.4505862646566,0.0996745917739119
"x29385_788_65446_13_121",360,125,81.2641083521445,81.1688311688312,485,81.2395309882747,0.0952771833132999
"x37622_846_75387_15_254",429,149,96.8397291196388,96.7532467532468,578,96.8174204355109,0.086482366392076
"x2834_575_47834_2_731",9,3,2.03160270880361,1.94805194805195,12,2.01005025125628,0.0835507607516637
"x25743_1155_75023_12_132",9,3,2.03160270880361,1.94805194805195,12,2.01005025125628,0.0835507607516637
"x3801_428_28003_3_232",9,3,2.03160270880361,1.94805194805195,12,2.01005025125628,0.0835507607516637
"x18522_669_53356_8_69",124,43,27.9909706546275,27.9220779220779,167,27.9731993299832,0.0688927325496174
"x8374_409_34675_4_657",170,59,38.3747178329571,38.3116883116883,229,38.358458961474,0.0630295212687955
"x28596_605_45725_12_866",6,2,1.35440180586907,1.2987012987013,8,1.34003350083752,0.0557005071677759
"x16177_563_46732_7_666",6,2,1.35440180586907,1.2987012987013,8,1.34003350083752,0.0557005071677759
"x11007_701_38241_5_627",6,2,1.35440180586907,1.2987012987013,8,1.34003350083752,0.0557005071677759
"x13471_530_42048_6_615",29,10,6.54627539503386,6.49350649350649,39,6.53266331658291,0.0527689015273669
"x8583_576_42673_4_776",29,10,6.54627539503386,6.49350649350649,39,6.53266331658291,0.0527689015273669
"x3027_456_3122_2_883",29,10,6.54627539503386,6.49350649350649,39,6.53266331658291,0.0527689015273669
"x14985_548_40965_7_271",29,10,6.54627539503386,6.49350649350649,39,6.53266331658291,0.0527689015273669
"x5675_466_33074_3_792",262,91,59.1422121896163,59.0909090909091,353,59.1289782244556,0.0513030987071588
"x15342_740_54468_7_46",52,18,11.7381489841986,11.6883116883117,70,11.7252931323283,0.049837295886956
"x2340_447_30899_2_332",52,18,11.7381489841986,11.6883116883117,70,11.7252931323283,0.049837295886956
"x1791_482_32588_1_88",285,99,64.334085778781,64.2857142857143,384,64.321608040201,0.0483714930667531
"x26619_758_6066_12_388",308,107,69.5259593679458,69.4805194805195,415,69.5142378559464,0.0454398874263546
"x1060_657_20451_1_39",3,1,0.677200902934537,0.649350649350649,4,0.67001675041876,0.0278502535838879
"x4628_646_52294_3_489",3,1,0.677200902934537,0.649350649350649,4,0.67001675041876,0.0278502535838879
"x14369_459_38226_6_999",49,17,11.0609480812641,11.038961038961,66,11.0552763819095,0.0219870423030688
"x1921_339_19506_1_967",420,146,94.8081264108352,94.8051948051948,566,94.8073701842546,0.00293160564041273
"x9512_675_67612_5_084",0,0,0,0,0,0,0
"x1063_1231_34681_1_399",0,0,0,0,0,0,0
"x36911_1133_68741_14_983",0,0,0,0,0,0,0
"x37049_1179_63678_15_033",0,0,0,0,0,0,0
"x3482_380_35229_3_091",0,0,0,0,0,0,0
"x1823_386_34192_1_903",0,0,0,0,0,0,0
"x16825_805_4335_8_06",0,0,0,0,0,0,0
"x1071_1253_32603_1_406",0,0,0,0,0,0,0
"x12896_731_73921_6_399",0,0,0,0,0,0,0
"x3275_371_24789_3",0,0,0,0,0,0,0
"x3277_364_35742_3_016",0,0,0,0,0,0,0
"x1011_934_18678_1_371",0,0,0,0,0,0,0
"x4040_364_35803_3_339",0,0,0,0,0,0,0
"x67_347_01414_0_66",0,0,0,0,0,0,0
"x1057_1249_35652_1_397",0,0,0,0,0,0,0
"x14688_849_46059_7_166",0,0,0,0,0,0,0
"x1852_630_19271_1_928",0,0,0,0,0,0,0
"x36918_1153_62106_14_978",0,0,0,0,0,0,0
"x1083_700_13385_1_397",0,0,0,0,0,0,0
"x80_590_13438_0_673",0,0,0,0,0,0,0
"x93_310_01905_0_69",0,0,0,0,0,0,0
"x11336_419_31538_5_713",443,154,100,100,597,100,0
"x37501_1179_63702_15_189",0,0,0,0,0,0,0
"x30169_555_38377_13_271",0,0,0,0,0,0,0
"x21721_973_56231_10_323",0,0,0,0,0,0,0
"x76_683_05585_0_669",0,0,0,0,0,0,0
"x17401_811_48866_8_274",0,0,0,0,0,0,0
"x79_576_11808_0_671",0,0,0,0,0,0,0
"x34263_960_63233_14_187",0,0,0,0,0,0,0
"x16753_827_41539_8_054",0,0,0,0,0,0,0
"x6536_791_68795_4_099",0,0,0,0,0,0,0
"x27608_501_33742_12_639",0,0,0,0,0,0,0
"x11599_797_42581_5_85",0,0,0,0,0,0,0
"x1075_1269_29934_1_402",0,0,0,0,0,0,0
"x35783_950_64057_14_611",0,0,0,0,0,0,0
"x26588_555_38438_12_371",0,0,0,0,0,0,0
"x23943_1033_58366_11_566",0,0,0,0,0,0,0
"x77_681_05758_0_67",0,0,0,0,0,0,0
"x40369_996_83635_16_387",0,0,0,0,0,0,0
"x1637_1185_52523_1_76",0,0,0,0,0,0,0
"x16464_1195_6714_7_871",0,0,0,0,0,0,0
"x38995_677_58673_15_772",0,0,0,0,0,0,0
"x11536_795_41264_5_815",0,0,0,0,0,0,0
"x13914_604_26235_6_795",0,0,0,0,0,0,0
"x608_513_16924_1_135",0,0,0,0,0,0,0
"x31956_487_35723_13_676",0,0,0,0,0,0,0
"x23179_1045_91217_11_163",0,0,0,0,0,0,0
"x3959_737_28808_3_292",0,0,0,0,0,0,0
"x1000_956_37825_1_366",0,0,0,0,0,0,0
"x15197_849_46088_7_385",0,0,0,0,0,0,0
"x17373_849_34096_8_272",0,0,0,0,0,0,0
"x60_496_20894_0_652",0,0,0,0,0,0,0
"x40511_1463_16293_16_448",0,0,0,0,0,0,0
"x21190_498_4679_10_041",0,0,0,0,0,0,0
"x25540_647_44353_12_075",0,0,0,0,0,0,0
"x41059_998_85217_16_811",0,0,0,0,0,0,0
"x5484_747_34592_3_764",0,0,0,0,0,0,0
"x15204_626_5996_7_393",0,0,0,0,0,0,0
"x40946_1439_16662_16_738",0,0,0,0,0,0,0
"x40039_1435_13387_16_256",0,0,0,0,0,0,0
"x39751_1461_14727_16_135",0,0,0,0,0,0,0
"x40215_1461_14911_16_347",0,0,0,0,0,0,0
"x36502_1223_85329_14_849",0,0,0,0,0,0,0
"x27361_908_78926_12_56",0,0,0,0,0,0,0
"x8168_767_38046_4_609",0,0,0,0,0,0,0
"x17286_843_38992_8_233",0,0,0,0,0,0,0
"x32170_932_48913_13_712",0,0,0,0,0,0,0
"x22433_815_50427_10_705",0,0,0,0,0,0,0
"x39182_1459_13333_15_922",0,0,0,0,0,0,0
"x41441_1014_88676_17_149",0,0,0,0,0,0,0
"x34425_868_56372_14_231",0,0,0,0,0,0,0
"x17231_827_41449_8_22",0,0,0,0,0,0,0
"x23661_569_45637_11_44",0,0,0,0,0,0,0
"x40591_1465_17948_16_592",0,0,0,0,0,0,0
"x24548_537_43156_11_796",0,0,0,0,0,0,0
"x14452_600_58335_7_052",0,0,0,0,0,0,0
"x37367_1322_96669_15_174",0,0,0,0,0,0,0
"x7014_761_34762_4_289",0,0,0,0,0,0,0
"x6600_1125_52425_4_125",0,0,0,0,0,0,0
"x1443_1186_77992_1_663",0,0,0,0,0,0,0
"x41061_1465_18214_16_803",0,0,0,0,0,0,0
"x16984_693_41457_8_129",0,0,0,0,0,0,0
"x15868_837_42388_7_58",0,0,0,0,0,0,0
"x1294_728_45791_1_577",0,0,0,0,0,0,0
"x30200_984_70933_13_273",0,0,0,0,0,0,0
"x35938_827_63101_14_655",0,0,0,0,0,0,0
"x34909_918_58531_14_367",0,0,0,0,0,0,0
"x29240_936_82073_12_999",0,0,0,0,0,0,0
"x13771_777_40144_6_771",0,0,0,0,0,0,0
"x8519_749_3482_4_717",0,0,0,0,0,0,0
"x20115_509_44505_9_464",0,0,0,0,0,0,0
"x41537_1240_93641_17_252",0,0,0,0,0,0,0
"x39830_1433_12097_16_145",0,0,0,0,0,0,0
"x798_587_24311_1_242",0,0,0,0,0,0,0
"x508_665_25553_1_121",0,0,0,0,0,0,0
"x1100_515_18503_1_457",0,0,0,0,0,0,0
"x11185_821_42766_5_653",0,0,0,0,0,0,0
"x34827_981_63954_14_342",0,0,0,0,0,0,0
"x40239_1489_08193_16_345",0,0,0,0,0,0,0
"x38338_1248_94703_15_488",0,0,0,0,0,0,0
"x23016_949_60353_11_063",0,0,0,0,0,0,0
"x17878_851_43519_8_474",0,0,0,0,0,0,0
"x23273_720_61562_11_219",46,16,10.3837471783296,10.3896103896104,62,10.3852596314908,-0.00586321128081835
"x15071_745_49708_7_334",46,16,10.3837471783296,10.3896103896104,62,10.3852596314908,-0.00586321128081835
"x12329_784_5294_6_16",69,24,15.5756207674944,15.5844155844156,93,15.5778894472362,-0.00879481692122752
"x32070_877_68913_13_705",69,24,15.5756207674944,15.5844155844156,93,15.5778894472362,-0.00879481692122752
"x27781_806_65159_12_667",138,48,31.1512415349887,31.1688311688312,186,31.1557788944724,-0.017589633842455
"x18802_937_58867_8_809",161,56,36.3431151241535,36.3636363636364,217,36.3484087102178,-0.0205212394828678
"x34031_762_66149_14_199",161,56,36.3431151241535,36.3636363636364,217,36.3484087102178,-0.0205212394828678
"x6245_284_2947_4_005",417,145,94.1309255079007,94.1558441558442,562,94.1373534338358,-0.0249186479434798
"x1084_431_27813_1_443",43,15,9.70654627539503,9.74025974025974,58,9.71524288107203,-0.0337134648647055
"x26202_631_56578_12_3",43,15,9.70654627539503,9.74025974025974,58,9.71524288107203,-0.0337134648647055
"x2357_396_31085_2_36",66,23,14.8984198645598,14.9350649350649,89,14.9078726968174,-0.0366450705051147
"x16241_714_56944_7_747",89,31,20.0902934537246,20.1298701298701,120,20.1005025125628,-0.0395766761455256
"x36782_873_69264_14_941",368,128,83.0699774266366,83.1168831168831,496,83.0820770519263,-0.0469056902465468
"x2841_594_34325_2_732",437,152,98.6455981941309,98.7012987012987,589,98.6599664991625,-0.0557005071677708
"x2161_547_30539_2_135",17,6,3.83747178329571,3.8961038961039,23,3.85259631490787,-0.0586321128081848
"x34093_710_64465_14_144",86,30,19.4130925507901,19.4805194805195,116,19.4304857621441,-0.067426929729411
"x4050_508_37634_3_332",342,119,77.2009029345372,77.2727272727273,461,77.2194304857621,-0.0718243381900265
"x37763_952_83_15_285",388,135,87.5846501128668,87.6623376623377,523,87.6046901172529,-0.077687549470852
"x37512_768_70614_15_195",434,151,97.9683972911964,98.051948051948,585,97.9899497487437,-0.0835507607516632
"x37161_1004_85555_15_102",224,78,50.5643340857788,50.6493506493507,302,50.5862646566164,-0.0850165635718696
"x17926_639_47723_8_482",14,5,3.16027088036117,3.24675324675325,19,3.18257956448911,-0.0864823663920729
"x9100_447_32551_4_929",14,5,3.16027088036117,3.24675324675325,19,3.18257956448911,-0.0864823663920729
"x35237_894_78746_14_422",14,5,3.16027088036117,3.24675324675325,19,3.18257956448911,-0.0864823663920729
"x18981_832_5844_8_914",247,86,55.7562076749436,55.8441558441558,333,55.7788944723618,-0.0879481692122752
"x23443_768_55157_11_337",37,13,8.35214446952596,8.44155844155844,50,8.3752093802345,-0.0894139720324834
"x8372_439_35759_4_665",106,37,23.9277652370203,24.025974025974,143,23.9530988274707,-0.0982087889537091
"x10223_367_33699_5_313",129,45,29.1196388261851,29.2207792207792,174,29.1457286432161,-0.101140394594118
"x25605_407_8196_12_08",11,4,2.48306997742664,2.5974025974026,15,2.51256281407035,-0.114332619975961
"x37561_1026_79041_15_192",11,4,2.48306997742664,2.5974025974026,15,2.51256281407035,-0.114332619975961
"x7264_686_41441_4_35",11,4,2.48306997742664,2.5974025974026,15,2.51256281407035,-0.114332619975961
"x9294_630_47402_5_018",34,12,7.67494356659142,7.79220779220779,46,7.70519262981575,-0.11726422561637
"x8905_310_31062_4_869",290,101,65.4627539503386,65.5844155844156,391,65.4941373534338,-0.121661634076986
"x27003_904_60033_12_487",149,52,33.6343115124154,33.7662337662338,201,33.6683417085427,-0.131922253818416
"x13203_491_3889_6_526",8,3,1.8058690744921,1.94805194805195,11,1.84254606365159,-0.142182873559849
"x21488_808_60404_10_239",31,11,6.99774266365688,7.14285714285714,42,7.03517587939699,-0.145114479200259
"x24414_724_58694_11_814",123,43,27.765237020316,27.9220779220779,166,27.8056951423786,-0.156840901761893
"x29002_596_5977_13_006",192,67,43.3408577878104,43.5064935064935,259,43.3835845896147,-0.16563571868312
"x706_394_29458_1_217",215,75,48.5327313769752,48.7012987012987,290,48.5762144053601,-0.168567324323533
"x12772_489_41254_6_3",5,2,1.12866817155756,1.2987012987013,7,1.17252931323283,-0.170033127143737
"x2921_468_36788_2_824",5,2,1.12866817155756,1.2987012987013,7,1.17252931323283,-0.170033127143737
"x15180_393_33639_7_368",5,2,1.12866817155756,1.2987012987013,7,1.17252931323283,-0.170033127143737
"x14308_544_4363_6_992",51,18,11.5124153498871,11.6883116883117,69,11.5577889447236,-0.175896338424556
"x860_255_17529_1_247",74,26,16.7042889390519,16.8831168831169,100,16.750418760469,-0.178827944064967
"x18045_1385_05388_8_513",97,34,21.8961625282167,22.0779220779221,131,21.9430485762144,-0.181759549705376
"x30894_766_67151_13_457",120,42,27.0880361173815,27.2727272727273,162,27.1356783919598,-0.184691155345785
"x10162_628_51643_5_329",143,50,32.2799097065463,32.4675324675325,193,32.3283082077052,-0.187622760986187
"x1493_420_31133_1_664",189,66,42.6636568848758,42.8571428571429,255,42.713567839196,-0.193485972267005
"x2584_595_3291_2_548",2,1,0.451467268623025,0.649350649350649,3,0.50251256281407,-0.197883380727625
"x6546_763_4448_4_133",2,1,0.451467268623025,0.649350649350649,3,0.50251256281407,-0.197883380727625
"x21614_980_84777_10_282",2,1,0.451467268623025,0.649350649350649,3,0.50251256281407,-0.197883380727625
"x31830_940_85387_13_646",2,1,0.451467268623025,0.649350649350649,3,0.50251256281407,-0.197883380727625
"x22551_954_83403_10_789",2,1,0.451467268623025,0.649350649350649,3,0.50251256281407,-0.197883380727625
"x23222_586_46273_11_192",2,1,0.451467268623025,0.649350649350649,3,0.50251256281407,-0.197883380727625
"x18440_550_42627_8_642",25,9,5.64334085778781,5.84415584415584,34,5.69514237855946,-0.200814986368034
"x22226_786_62595_10_58",94,33,21.2189616252822,21.4285714285714,127,21.2730318257956,-0.209609803289261
"x7657_672_38822_4_446",94,33,21.2189616252822,21.4285714285714,127,21.2730318257956,-0.209609803289261
"x22269_671_54968_10_598",186,65,41.9864559819413,42.2077922077922,251,42.0435510887772,-0.221336225850898
"x27910_716_55909_12_685",255,89,57.5620767494357,57.7922077922078,344,57.6214405360134,-0.230131042772122
"x23906_1098_01327_11_562",278,97,62.7539503386005,62.987012987013,375,62.8140703517588,-0.233062648412535
"x25948_848_57784_12_114",91,32,20.5417607223476,20.7792207792208,123,20.6030150753769,-0.23746005687315
"x14271_551_40955_6_98",19,7,4.28893905191874,4.54545454545455,26,4.35510887772194,-0.25651549353581
"x15128_572_46729_7_374",42,15,9.48081264108352,9.74025974025974,57,9.54773869346734,-0.259447099176219
"x2033_583_41361_2_069",111,39,25.0564334085779,25.3246753246753,150,25.1256281407035,-0.268241916097448
"x27449_867_66698_12_59",157,55,35.4401805869075,35.7142857142857,212,35.5108877721943,-0.274105127378263
"x16623_700_51077_7_992",16,6,3.6117381489842,3.8961038961039,22,3.68509212730318,-0.284365747119697
"x13989_645_4482_6_854",16,6,3.6117381489842,3.8961038961039,22,3.68509212730318,-0.284365747119697
"x786_319_22686_1_213",341,119,76.9751693002257,77.2727272727273,460,77.0519262981575,-0.297557972501536
"x17444_578_51507_8_301",154,54,34.7629796839729,35.0649350649351,208,34.8408710217755,-0.301955380962148
"x26622_852_64875_12_396",177,62,39.9548532731377,40.2597402597403,239,40.0335008375209,-0.304886986602561
"x35441_922_72348_14_533",13,5,2.93453724604966,3.24675324675325,18,3.01507537688442,-0.312216000703585
"x8202_484_41591_4_603",13,5,2.93453724604966,3.24675324675325,18,3.01507537688442,-0.312216000703585
"x2722_416_28034_2_676",10,4,2.25733634311512,2.5974025974026,14,2.34505862646566,-0.340066254287473
"x6310_662_40141_4_008",10,4,2.25733634311512,2.5974025974026,14,2.34505862646566,-0.340066254287473
"x3692_406_33194_3_252",79,28,17.8329571106095,18.1818181818182,107,17.9229480737018,-0.348861071208702
"x16948_840_61065_8_106",79,28,17.8329571106095,18.1818181818182,107,17.9229480737018,-0.348861071208702
"x20353_804_59371_9_553",125,44,28.216704288939,28.5714285714286,169,28.3082077051926,-0.354724282489521
"x35964_1024_82968_14_666",217,76,48.9841986455982,49.3506493506493,293,49.0787269681742,-0.366450705051157
"x36280_766_7458_14_764",7,3,1.58013544018059,1.94805194805195,10,1.6750418760469,-0.367916507871361
"x2713_573_465_2_653",7,3,1.58013544018059,1.94805194805195,10,1.6750418760469,-0.367916507871361
"x24563_1167_76219_11_795",7,3,1.58013544018059,1.94805194805195,10,1.6750418760469,-0.367916507871361
"x19625_425_3779_9_232",53,19,11.9638826185102,12.3376623376623,72,12.0603015075377,-0.373779719152179
"x6246_494_39651_4_005",309,108,69.7516930022573,70.1298701298701,417,69.8492462311558,-0.378177127612787
"x36008_973_80224_14_694",309,108,69.7516930022573,70.1298701298701,417,69.8492462311558,-0.378177127612787
"x20340_808_58382_9_539",191,67,43.1151241534989,43.5064935064935,258,43.21608040201,-0.391369352994637
"x6283_429_33716_4_006",214,75,48.3069977426637,48.7012987012987,289,48.4087102177554,-0.39430095863505
"x7387_343_3017_4_444",4,2,0.90293453724605,1.2987012987013,6,1.00502512562814,-0.395766761455249
"x8741_1192_69991_4_823",4,2,0.90293453724605,1.2987012987013,6,1.00502512562814,-0.395766761455249
"x18638_841_47268_8_747",73,26,16.4785553047404,16.8831168831169,99,16.5829145728643,-0.404561578376477
"x4776_808_03294_3_567",96,34,21.6704288939052,22.0779220779221,130,21.7755443886097,-0.407493184016886
"x22319_693_52918_10_603",96,34,21.6704288939052,22.0779220779221,130,21.7755443886097,-0.407493184016886
"x30128_821_82287_13_261",1,1,0.225733634311512,0.649350649350649,2,0.33500837520938,-0.423617015039137
"x21646_952_81756_10_29",1,1,0.225733634311512,0.649350649350649,2,0.33500837520938,-0.423617015039137
"x30226_966_87078_13_281",1,1,0.225733634311512,0.649350649350649,2,0.33500837520938,-0.423617015039137
"x8562_657_37928_4_709",1,1,0.225733634311512,0.649350649350649,2,0.33500837520938,-0.423617015039137
"x7059_617_34896_4_301",1,1,0.225733634311512,0.649350649350649,2,0.33500837520938,-0.423617015039137
"x1480_482_26594_1_67",70,25,15.8013544018059,16.2337662337662,95,15.9128978224456,-0.432411831960364
"x39763_1088_95611_16_083",70,25,15.8013544018059,16.2337662337662,95,15.9128978224456,-0.432411831960364
"x24028_797_55056_11_605",70,25,15.8013544018059,16.2337662337662,95,15.9128978224456,-0.432411831960364
"x12509_547_37581_6_242",21,8,4.74040632054176,5.1948051948052,29,4.85762144053601,-0.454398874263434
"x12867_607_43349_6_378",21,8,4.74040632054176,5.1948051948052,29,4.85762144053601,-0.454398874263434
"x35930_675_57061_14_662",44,16,9.93227990970655,10.3896103896104,60,10.0502512562814,-0.457330479903844
"x7760_425_30384_4_44",90,32,20.3160270880361,20.7792207792208,122,20.4355108877722,-0.46319369118466
"x31457_698_60708_13_588",182,64,41.0835214446953,41.5584415584416,246,41.2060301507538,-0.4749201137463
"x14243_429_37252_6_962",438,153,98.8713318284424,99.3506493506493,591,98.9949748743719,-0.479317522206912
"x11341_326_3418_5_741",438,153,98.8713318284424,99.3506493506493,591,98.9949748743719,-0.479317522206912
"x4010_482_36283_3_31",438,153,98.8713318284424,99.3506493506493,591,98.9949748743719,-0.479317522206912
"x1153_316_26376_1_462",18,7,4.06320541760722,4.54545454545455,25,4.18760469011725,-0.482249127847322
"x21707_946_65101_10_351",18,7,4.06320541760722,4.54545454545455,25,4.18760469011725,-0.482249127847322
"x2791_500_39639_2_712",41,15,9.25507900677201,9.74025974025974,56,9.38023450586265,-0.485180733487731
"x28448_730_5748_12_883",297,104,67.0428893905192,67.5324675324675,401,67.1691792294807,-0.489578141948343
"x30772_750_63889_13_426",179,63,40.4063205417607,40.9090909090909,242,40.536013400335,-0.502770367330186
"x37493_794_72212_15_188",435,152,98.1941309255079,98.7012987012987,587,98.3249581239531,-0.507167775790791
"x7350_710_4332_4_383",15,6,3.38600451467269,3.8961038961039,21,3.51758793969849,-0.51009938143121
"x9227_571_39991_4_945",15,6,3.38600451467269,3.8961038961039,21,3.51758793969849,-0.51009938143121
"x36499_960_77884_14_837",15,6,3.38600451467269,3.8961038961039,21,3.51758793969849,-0.51009938143121
"x31926_758_64758_13_711",130,46,29.3453724604966,29.8701298701299,176,29.4807370184255,-0.524757409633256
"x31880_733_61465_13_638",176,62,39.7291196388262,40.2597402597403,238,39.8659966499162,-0.530620620914078
"x18137_849_61479_8_546",58,21,13.0925507900677,13.6363636363636,79,13.2328308207705,-0.543812846295916
"x22318_710_54595_10_626",58,21,13.0925507900677,13.6363636363636,79,13.2328308207705,-0.543812846295916
"x15674_674_49945_7_52",104,37,23.4762979683973,24.025974025974,141,23.6180904522613,-0.549676057576736
"x36285_892_7993_14_771",104,37,23.4762979683973,24.025974025974,141,23.6180904522613,-0.549676057576736
"x25874_758_60441_12_16",360,126,81.2641083521445,81.8181818181818,486,81.4070351758794,-0.554073466037337
"x36815_744_72313_14_963",9,4,2.03160270880361,2.5974025974026,13,2.17755443886097,-0.565799888598986
"x5968_456_38482_3_914",32,12,7.2234762979684,7.79220779220779,44,7.37018425460637,-0.568731494239395
"x7246_537_39455_4_37",32,12,7.2234762979684,7.79220779220779,44,7.37018425460637,-0.568731494239395
"x7307_489_29639_4_361",55,20,12.4153498871332,12.987012987013,75,12.5628140703518,-0.571663099879805
"x35160_854_72146_14_461",193,68,43.5665914221219,44.1558441558442,261,43.7185929648241,-0.589252733722262
"x14209_762_62646_6_975",6,3,1.35440180586907,1.94805194805195,9,1.50753768844221,-0.593650142182873
"x2249_1007_61181_2_241",6,3,1.35440180586907,1.94805194805195,9,1.50753768844221,-0.593650142182873
"x2567_410_26702_2_527",98,35,22.1218961625282,22.7272727272727,133,22.2780569514238,-0.60537656474451
"x26468_796_62762_12_333",423,148,95.4853273137698,96.1038961038961,571,95.644891122278,-0.618568790126346
"x3062_637_49405_2_892",3,2,0.677200902934537,1.2987012987013,5,0.837520938023451,-0.621500395766761
"x22838_661_53798_10_939",3,2,0.677200902934537,1.2987012987013,5,0.837520938023451,-0.621500395766761
"x17045_550_42522_8_1",26,10,5.86907449209932,6.49350649350649,36,6.03015075376884,-0.624432001407171
"x8269_413_30598_4_671",26,10,5.86907449209932,6.49350649350649,36,6.03015075376884,-0.624432001407171
"x445_417_25995_1_063",72,26,16.2528216704289,16.8831168831169,98,16.4154103852596,-0.63029521268799
"x18626_776_55206_8_746",95,34,21.4446952595937,22.0779220779221,129,21.608040201005,-0.633226818328399
"x6481_329_2866_4_08",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x2114_310_31018_2_096",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x3059_377_21802_2_893",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x4886_674_55709_3_602",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x9426_632_54718_5_056",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x10322_386_34158_5_394",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x9427_660_57831_5_056",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x21435_912_73525_10_214",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x10127_737_5961_5_331",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x20103_808_55037_9_465",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x33174_533_49316_13_929",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x16980_1265_98197_8_109",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x29371_740_71237_13_087",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x21900_926_7459_10_428",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x5371_674_5576_3_802",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x22444_926_74622_10_698",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x24327_1158_03561_11_678",0,1,0,0.649350649350649,1,0.16750418760469,-0.649350649350649
"x20242_622_54018_9_565",115,41,25.9593679458239,26.6233766233766,156,26.1306532663317,-0.664008677552694
"x5944_652_49292_3_896",138,49,31.1512415349887,31.8181818181818,187,31.323283082077,-0.666940283193103
